0.0250,-0.1000,0.0125,0.6250,-0.3516,-9.5703,-0.0170,-0.0227,0.0158,1,81.9000,
0.0375,-0.1063,-0.0063,0.5859,-0.3516,-9.6484,-0.0170,-0.0225,0.0158,2,81.9000,
0.0250,-0.1000,0.0063,0.6250,-0.3516,-9.5703,-0.0170,-0.0225,0.0160,3,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3516,-9.6484,-0.0170,-0.0225,0.0160,0,81.9000,
0.0188,-0.1063,0.0125,0.6250,-0.3516,-9.6094,-0.0165,-0.0225,0.0160,1,81.9000,
0.0437,-0.0813,-0.0125,0.5469,-0.3125,-9.6094,-0.0165,-0.0227,0.0160,2,81.9000,
0.0375,-0.1000,0.0125,0.6250,-0.3516,-9.6484,-0.0165,-0.0227,0.0160,3,81.9000,
0.0250,-0.1000,-0.0063,0.5469,-0.3516,-9.5703,-0.0165,-0.0227,0.0160,0,81.9000,
0.0437,-0.1063,0.0063,0.6641,-0.3516,-9.6875,-0.0160,-0.0227,0.0160,1,81.9000,
0.0188,-0.1000,-0.0063,0.5078,-0.3125,-9.5313,-0.0160,-0.0225,0.0160,2,81.9000,
0.0437,-0.1000,-0.0063,0.5859,-0.3125,-9.6484,-0.0160,-0.0225,0.0160,3,81.9000,
0.0250,-0.1063,0.0063,0.6250,-0.3516,-9.5703,-0.0160,-0.0225,0.0160,0,81.9000,
0.0375,-0.1000,-0.0063,0.5859,-0.3125,-9.6484,-0.0173,-0.0225,0.0160,1,81.9000,
0.0250,-0.0813,0.0125,0.6250,-0.3516,-9.5703,-0.0173,-0.0220,0.0160,2,81.9000,
0.0437,-0.1063,-0.0125,0.5469,-0.3125,-9.6484,-0.0173,-0.0220,0.0160,3,81.9000,
0.0375,-0.1000,0.0125,0.6250,-0.3516,-9.6094,-0.0173,-0.0220,0.0160,0,81.9000,
0.0250,-0.1000,-0.0063,0.5469,-0.3516,-9.6094,-0.0170,-0.0220,0.0160,1,81.9000,
0.0437,-0.1063,0.0063,0.6641,-0.3125,-9.6484,-0.0170,-0.0227,0.0160,2,81.9000,
0.0188,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0170,-0.0227,0.0158,3,81.9000,
0.0437,-0.1000,0.0125,0.6250,-0.3516,-9.6094,-0.0170,-0.0227,0.0158,0,81.9000,
0.0250,-0.1063,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0227,0.0158,1,81.9000,
0.0375,-0.0813,0.0125,0.6250,-0.3516,-9.6484,-0.0173,-0.0225,0.0158,2,81.9000,
0.0437,-0.1000,-0.0125,0.5469,-0.3125,-9.5703,-0.0173,-0.0225,0.0160,3,81.9000,
0.0250,-0.1063,0.0125,0.6250,-0.3516,-9.6094,-0.0173,-0.0225,0.0160,0,81.9000,
0.0375,-0.1000,-0.0063,0.5469,-0.3125,-9.6484,-0.0165,-0.0225,0.0160,1,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3125,-9.5313,-0.0165,-0.0230,0.0160,2,81.9000,
0.0375,-0.1000,-0.0063,0.5859,-0.3125,-9.6484,-0.0165,-0.0230,0.0160,3,81.9000,
0.0250,-0.0875,0.0063,0.6250,-0.3125,-9.6094,-0.0165,-0.0230,0.0160,0,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3125,-9.6484,-0.0160,-0.0230,0.0160,1,81.9000,
0.0375,-0.1000,-0.0063,0.5859,-0.3516,-9.6484,-0.0160,-0.0225,0.0160,2,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3125,-9.5313,-0.0160,-0.0225,0.0160,3,81.9000,
0.0437,-0.1063,0.0125,0.6250,-0.3516,-9.6484,-0.0160,-0.0225,0.0160,0,81.9000,
0.0188,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0225,0.0160,1,81.9000,
0.0437,-0.1000,0.0063,0.6250,-0.3516,-9.6484,-0.0173,-0.0220,0.0160,2,81.9000,
0.0250,-0.1063,-0.0063,0.5859,-0.3125,-9.5703,-0.0173,-0.0220,0.0160,3,81.9000,
0.0375,-0.1000,-0.0063,0.5859,-0.3516,-9.6484,-0.0173,-0.0220,0.0160,0,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3125,-9.5703,-0.0170,-0.0220,0.0160,1,81.9000,
0.0437,-0.1063,-0.0125,0.5469,-0.3516,-9.6875,-0.0170,-0.0227,0.0160,2,81.9000,
0.0375,-0.0813,0.0125,0.6250,-0.3516,-9.6094,-0.0170,-0.0227,0.0158,3,81.9000,
0.0250,-0.1000,-0.0063,0.5469,-0.3125,-9.5313,-0.0170,-0.0227,0.0158,0,81.9000,
0.0250,-0.1063,0.0063,0.6250,-0.3516,-9.6094,-0.0173,-0.0227,0.0158,1,81.9000,
0.0375,-0.1000,-0.0063,0.5469,-0.3125,-9.6484,-0.0173,-0.0225,0.0158,2,81.9000,
0.0437,-0.1000,0.0125,0.6641,-0.3125,-9.6484,-0.0173,-0.0225,0.0160,3,81.9000,
0.0250,-0.1063,-0.0125,0.5469,-0.2734,-9.5703,-0.0173,-0.0225,0.0160,0,81.9000,
0.0375,-0.0813,0.0125,0.6641,-0.3125,-9.6484,-0.0173,-0.0225,0.0160,1,81.9000,
0.0250,-0.1000,-0.0063,0.5469,-0.3516,-9.5313,-0.0173,-0.0230,0.0160,2,81.9000,
0.0437,-0.1063,0.0063,0.6250,-0.3516,-9.6875,-0.0173,-0.0230,0.0160,3,81.9000,
0.0188,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0230,0.0160,0,81.9000,
0.0437,-0.1000,0.0125,0.6250,-0.3516,-9.6875,-0.0168,-0.0230,0.0160,1,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0168,-0.0227,0.0160,2,81.9000,
0.0188,-0.1063,0.0063,0.6250,-0.3125,-9.5703,-0.0168,-0.0227,0.0160,3,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3125,-9.6484,-0.0168,-0.0227,0.0160,0,81.9000,
0.0250,-0.1000,0.0125,0.6641,-0.3125,-9.5703,-0.0173,-0.0227,0.0160,1,81.9000,
0.0375,-0.1063,-0.0125,0.5469,-0.3516,-9.6484,-0.0173,-0.0222,0.0160,2,81.9000,
0.0250,-0.1000,0.0125,0.6641,-0.3125,-9.5313,-0.0173,-0.0222,0.0160,3,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3516,-9.6484,-0.0173,-0.0222,0.0160,0,81.9000,
0.0188,-0.0875,0.0063,0.5859,-0.3125,-9.5703,-0.0170,-0.0222,0.0160,1,81.9000,
0.0437,-0.1000,-0.0063,0.5859,-0.3516,-9.6484,-0.0170,-0.0227,0.0160,2,81.9000,
0.0375,-0.1000,0.0125,0.6250,-0.3516,-9.6094,-0.0170,-0.0227,0.0163,3,81.9000,
0.0250,-0.1063,-0.0125,0.5469,-0.3125,-9.5703,-0.0170,-0.0227,0.0163,0,81.9000,
0.0437,-0.1000,0.0125,0.6250,-0.3516,-9.6484,-0.0173,-0.0227,0.0163,1,81.9000,
0.0250,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0225,0.0163,2,81.9000,
0.0375,-0.1000,0.0063,0.6250,-0.3516,-9.6484,-0.0173,-0.0225,0.0160,3,81.9000,
0.0250,-0.0875,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0225,0.0160,0,81.9000,
0.0375,-0.1000,0.0125,0.6250,-0.3125,-9.6094,-0.0173,-0.0225,0.0160,1,81.9000,
0.0250,-0.1000,-0.0125,0.5078,-0.3516,-9.6094,-0.0173,-0.0230,0.0160,2,81.9000,
0.0437,-0.1063,0.0125,0.6250,-0.3516,-9.6094,-0.0173,-0.0230,0.0160,3,81.9000,
0.0375,-0.1000,-0.0063,0.5859,-0.3125,-9.6094,-0.0173,-0.0230,0.0160,0,81.9000,
0.0250,-0.0813,0.0125,0.6250,-0.3516,-9.5703,-0.0168,-0.0230,0.0160,1,81.9000,
0.0437,-0.1063,-0.0125,0.5469,-0.3516,-9.6484,-0.0168,-0.0227,0.0160,2,81.9000,
0.0188,-0.1000,0.0125,0.6250,-0.3125,-9.5313,-0.0168,-0.0227,0.0160,3,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3516,-9.6484,-0.0168,-0.0227,0.0160,0,81.9000,
0.0250,-0.1063,-0.0063,0.5859,-0.3125,-9.5703,-0.0163,-0.0227,0.0160,1,81.9000,
0.0375,-0.1000,0.0125,0.5859,-0.3516,-9.6875,-0.0163,-0.0222,0.0160,2,81.9000,
0.0250,-0.1000,-0.0125,0.5469,-0.3125,-9.5703,-0.0163,-0.0222,0.0160,3,81.9000,
0.0437,-0.1063,0.0125,0.6641,-0.3125,-9.6484,-0.0163,-0.0222,0.0160,0,81.9000,
0.0375,-0.1000,-0.0063,0.5469,-0.3125,-9.6484,-0.0170,-0.0222,0.0160,1,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3125,-9.5313,-0.0170,-0.0222,0.0160,2,81.9000,
0.0437,-0.0875,0.0063,0.5859,-0.3125,-9.6875,-0.0170,-0.0222,0.0163,3,81.9000,
0.0188,-0.1000,-0.0063,0.5469,-0.3516,-9.5703,-0.0170,-0.0222,0.0163,0,81.9000,
0.0437,-0.1000,-0.0063,0.5859,-0.3125,-9.6094,-0.0173,-0.0222,0.0163,1,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3125,-9.5313,-0.0173,-0.0222,0.0163,2,81.9000,
0.0375,-0.1063,0.0125,0.5859,-0.3125,-9.6875,-0.0173,-0.0222,0.0160,3,81.9000,
0.0250,-0.1000,-0.0125,0.5469,-0.3125,-9.5703,-0.0173,-0.0222,0.0160,0,81.9000,
0.0437,-0.1000,-0.0063,0.5859,-0.3125,-9.6484,-0.0173,-0.0222,0.0160,1,81.9000,
0.0188,-0.0875,0.0063,0.6250,-0.3516,-9.5703,-0.0173,-0.0230,0.0160,2,81.9000,
0.0437,-0.1000,-0.0063,0.5859,-0.3125,-9.6484,-0.0173,-0.0230,0.0160,3,81.9000,
0.0437,-0.1000,0.0125,0.6250,-0.3125,-9.6094,-0.0173,-0.0230,0.0160,0,81.9000,
0.0188,-0.1000,-0.0125,0.5469,-0.3125,-9.5703,-0.0168,-0.0230,0.0160,1,81.9000,
0.0437,-0.1063,0.0125,0.6250,-0.3516,-9.6484,-0.0168,-0.0227,0.0160,2,81.9000,
0.0250,-0.0813,-0.0063,0.5078,-0.3125,-9.5703,-0.0168,-0.0227,0.0160,3,81.9000,
0.0375,-0.1000,0.0063,0.6250,-0.3516,-9.6484,-0.0168,-0.0227,0.0160,0,81.9000,
0.0250,-0.1063,-0.0063,0.5078,-0.3516,-9.5703,-0.0163,-0.0227,0.0160,1,81.9000,
0.0375,-0.1000,0.0125,0.6641,-0.3125,-9.6484,-0.0163,-0.0222,0.0160,2,81.9000,
0.0437,-0.1000,-0.0125,0.5469,-0.3516,-9.6094,-0.0163,-0.0222,0.0160,3,81.9000,
0.0250,-0.0875,0.0125,0.6250,-0.3516,-9.5313,-0.0163,-0.0222,0.0160,0,81.9000,
0.0375,-0.1000,-0.0063,0.5469,-0.3125,-9.6875,-0.0170,-0.0222,0.0160,1,81.9000,
0.0250,-0.1000,-0.0125,0.5859,-0.3516,-9.6094,-0.0170,-0.0222,0.0160,2,81.9000,
0.0437,-0.1063,0.0125,0.6250,-0.3516,-9.6484,-0.0170,-0.0222,0.0163,3,81.9000,
0.0375,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0170,-0.0222,0.0163,0,81.9000,
0.0250,-0.1000,0.0063,0.6250,-0.3125,-9.5703,-0.0173,-0.0222,0.0163,1,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3125,-9.6875,-0.0173,-0.0222,0.0163,2,81.9000,
0.0188,-0.1063,0.0125,0.6250,-0.3516,-9.5313,-0.0173,-0.0222,0.0160,3,81.9000,
0.0437,-0.1000,-0.0125,0.5469,-0.3125,-9.6875,-0.0173,-0.0222,0.0160,0,81.9000,
0.0250,-0.1000,0.0125,0.6641,-0.3516,-9.5703,-0.0173,-0.0222,0.0160,1,81.9000,
0.0188,-0.0875,-0.0063,0.5078,-0.3516,-9.6094,-0.0173,-0.0227,0.0160,2,81.9000,
0.0437,-0.1000,0.0063,0.6250,-0.3516,-9.6875,-0.0173,-0.0227,0.0160,3,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3125,-9.6094,-0.0173,-0.0227,0.0160,0,81.9000,
0.0188,-0.1063,0.0125,0.6250,-0.3516,-9.6094,-0.0168,-0.0227,0.0160,1,81.9000,
0.0437,-0.1000,-0.0125,0.5469,-0.3125,-9.6484,-0.0168,-0.0225,0.0160,2,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3125,-9.5703,-0.0168,-0.0225,0.0160,3,81.9000,
0.0375,-0.1063,-0.0063,0.5469,-0.3125,-9.6484,-0.0168,-0.0225,0.0160,0,81.9000,
0.0437,-0.1000,0.0063,0.6250,-0.3125,-9.6094,-0.0163,-0.0225,0.0160,1,81.9000,
0.0250,-0.0813,-0.0063,0.5469,-0.3125,-9.5703,-0.0163,-0.0222,0.0160,2,81.9000,
0.0375,-0.1063,0.0125,0.6250,-0.3516,-9.6875,-0.0163,-0.0222,0.0160,3,81.9000,
0.0250,-0.1000,-0.0125,0.5469,-0.3125,-9.5703,-0.0163,-0.0222,0.0160,0,81.9000,
0.0437,-0.1000,0.0125,0.6641,-0.3125,-9.6875,-0.0170,-0.0222,0.0160,1,81.9000,
0.0188,-0.1063,-0.0063,0.5078,-0.3516,-9.5703,-0.0170,-0.0222,0.0160,2,81.9000,
0.0437,-0.0813,-0.0063,0.5859,-0.3516,-9.6484,-0.0170,-0.0222,0.0160,3,81.9000,
0.0375,-0.1000,0.0063,0.6250,-0.3125,-9.6484,-0.0170,-0.0222,0.0160,0,81.9000,
0.0250,-0.1000,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0222,0.0160,1,81.9000,
0.0437,-0.1063,0.0125,0.6250,-0.3516,-9.6484,-0.0173,-0.0222,0.0160,2,81.9000,
0.0250,-0.1000,-0.0125,0.5469,-0.3125,-9.5313,-0.0173,-0.0222,0.0160,3,81.9000,
0.0375,-0.1000,0.0125,0.6250,-0.3516,-9.6875,-0.0173,-0.0222,0.0160,0,81.9000,
0.0250,-0.0875,-0.0063,0.5469,-0.3125,-9.5703,-0.0173,-0.0222,0.0160,1,81.9000,
0.0375,-0.1000,0.0063,0.6250,-0.3516,-9.6484,-0.0173,-0.0227,0.0160,2,81.9000,
0.0250,-0.1000,-0.0063,0.5859,-0.3125,-9.6094,-0.0173,-0.0227,0.0160,3,81.9000,
0.0437,-0.1063,0.0125,0.6250,-0.3125,-9.6484,-0.0173,-0.0227,0.0160,0,81.9000,
0.0375,-0.1000,-0.0125,0.5859,-0.3125,-9.6094,-0.0175,-0.0227,0.0160,1,81.9000,
0.0250,-0.1000,0.0125,0.6250,-0.3516,-9.5313,-0.0175,-0.0225,0.0160,2,81.9000,
0.0437,-0.1063,-0.0063,0.5469,-0.3125,-9.6094,-0.0175,-0.0225,0.0160,3,81.9000,
0.0188,-0.1000,0.0063,0.6250,-0.2734,-9.5703,-0.0175,-0.0225,0.0160,0,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3516,-9.6484,-0.0170,-0.0225,0.0160,1,81.9000,
0.0250,-0.0813,0.0125,0.6641,-0.3125,-9.5313,-0.0170,-0.0222,0.0160,2,81.9000,
0.0375,-0.1063,-0.0063,0.5469,-0.3125,-9.6484,-0.0170,-0.0222,0.0160,3,81.9000,
0.0250,-0.1000,-0.0125,0.5859,-0.3125,-9.5313,-0.0170,-0.0222,0.0160,0,81.9000,
0.0437,-0.1000,0.0125,0.6250,-0.3125,-9.6484,-0.0170,-0.0222,0.0160,1,81.9000,
0.0188,-0.1063,-0.0063,0.5859,-0.3516,-9.5313,-0.0170,-0.0225,0.0160,2,81.9000,
0.0437,-0.1000,0.0125,0.6250,-0.3125,-9.6094,-0.0170,-0.0225,0.0160,3,81.9000,
0.0437,-0.1000,-0.0125,0.5469,-0.3125,-9.6094,-0.0170,-0.0225,0.0160,0,81.9000,
0.0188,-0.1063,0.0125,0.5859,-0.3125,-9.5703,-0.0173,-0.0225,0.0160,1,81.9000,
0.0437,-0.1000,-0.0063,0.5469,-0.3516,-9.6484,-0.0173,-0.0222,0.0160,2,81.9000,
0.0250,-0.1000,0.0063,0.6250,-0.3125,-9.5703,-0.0173,-0.0222,0.0160,3,81.9000,
0.0375,-0.1000,-0.0063,0.5078,-0.3125,-9.6484,-0.0173,-0.0222,0.0160,0,81.9000,
0.0437,-0.1063,0.0125,0.6641,-0.3125,-9.6484,-0.0173,-0.0222,0.0160,1,81.9000,
